county_id,place_geoid,pass,failed_checks
coke-tx,4810528,true,
coke-tx,4862564,true,
coleman-tx,4815916,true,
coleman-tx,4852668,true,
coleman-tx,4865672,true,
coleman-tx,4874660,true,
collin-tx,4801924,true,
collin-tx,4803300,true,
collin-tx,4808872,true,
collin-tx,4813024,true,
collin-tx,4813684,true,
collin-tx,4819000,true,
collin-tx,4825224,true,
collin-tx,4825488,true,
collin-tx,4827684,true,
collin-tx,4829000,true,
collin-tx,4833020,true,
collin-tx,4838068,true,
collin-tx,4841800,true,
collin-tx,4844308,true,
collin-tx,4845012,true,
collin-tx,4845744,true,
collin-tx,4847496,true,
collin-tx,4850100,true,
collin-tx,4850760,true,
collin-tx,4851036,true,
collin-tx,4855152,true,
collin-tx,4858016,true,
collin-tx,4859576,true,
collin-tx,4859696,true,
collin-tx,4861796,true,
collin-tx,4863668,true,
collin-tx,4864064,true,
collin-tx,4864220,true,
collin-tx,4866686,true,
collin-tx,4873592,true,
collin-tx,4874924,true,
collin-tx,4877680,true,
collin-tx,4877740,true,
collin-tx,4880356,true,
collingsworth-tx,4820716,true,
collingsworth-tx,4860020,true,
collingsworth-tx,4864448,true,
collingsworth-tx,4877152,true,
colorado-tx,4816168,true,
colorado-tx,4821844,true,
colorado-tx,4829096,true,
colorado-tx,4829912,true,
colorado-tx,4850268,true,
colorado-tx,4862732,true,
colorado-tx,4867472,true,
colorado-tx,4877020,true,
comal-tx,4811224,true,
comal-tx,4812580,true,
comal-tx,4825168,true,
comal-tx,4828248,true,
comal-tx,4850820,true,
comal-tx,4865000,true,
comal-tx,4866128,true,
comal-tx,4866704,true,
comal-tx,4869608,true,
comanche-tx,4816192,true,
comanche-tx,4819672,true,
comanche-tx,4831628,true,
comanche-tx,4841176,true,
comanche-tx,4859612,true,
concho-tx,4822552,true,
concho-tx,4854636,true,
cooke-tx,4811968,true,
cooke-tx,4827984,true,
cooke-tx,4840624,true,
cooke-tx,4842868,true,
cooke-tx,4849932,true,
cooke-tx,4850220,true,
cooke-tx,4853154,true,
cooke-tx,4857476,true,
cooke-tx,4862486,true,
cooke-tx,4865408,true,
cooke-tx,4874756,true,
coryell-tx,4816624,true,
coryell-tx,4824864,true,
coryell-tx,4826004,true,
coryell-tx,4826666,true,
coryell-tx,4829168,true,
coryell-tx,4845672,true,
coryell-tx,4849572,true,
coryell-tx,4853520,true,
coryell-tx,4869120,true,
cottle-tx,4854600,true,
crane-tx,4817516,true,
crockett-tx,4854552,true,
crosby-tx,4817768,true,
crosby-tx,4844032,true,
crosby-tx,4860356,true,
culberson-tx,4875032,true,
dallam-tx,4818524,true,
dallam-tx,4872476,true,
dallas-tx,4801240,true,
dallas-tx,4805372,true,
dallas-tx,4806244,true,
dallas-tx,4813024,true,
dallas-tx,4813492,true,
dallas-tx,4815796,true,
dallas-tx,4816216,true,
dallas-tx,4816612,true,
dallas-tx,4819000,true,
dallas-tx,4820092,true,
dallas-tx,4821628,true,
dallas-tx,4825452,true,
dallas-tx,4825752,true,
dallas-tx,4829000,true,
dallas-tx,4829840,true,
dallas-tx,4830464,true,
dallas-tx,4830644,true,
dallas-tx,4833824,true,
dallas-tx,4835612,true,
dallas-tx,4837000,true,
dallas-tx,4841212,true,
dallas-tx,4842508,true,
dallas-tx,4847892,true,
dallas-tx,4854444,true,
dallas-tx,4861796,true,
